Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
333,Jalen McDaniels,24,CHO,SF,55,2,16.3,2.2,4.6,0.484,0.7,2.0,0.38,1.5,2.7,0.562,0.565,1.0,1.3,0.736,0.7,2.4,3.1,1.1,0.5,0.4,0.7,1.7,6.2,,mcdanja01,12.7,0.595,0.425,0.283,4.3,16.0,10.1,8.7,1.4,2.3,11.2,15.3,1.0,0.7,1.7,0.093,-1.9,-0.4,-2.3,-0.1,13.4,0.283,0.224,0.051,0.016,0.562,0.75,0.386,0.231,0.75,0.38,0.61,1.0,0.075,17,0.38,1,0
334,Payton Pritchard,24,BOS,PG,71,2,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,,pritcpa01,15.0,0.578,0.657,0.056,3.5,10.8,7.2,20.4,1.2,0.5,9.7,18.6,1.8,1.2,3.1,0.148,1.7,0.1,1.8,1.0,20.6,0.094,0.091,0.062,0.097,0.461,0.629,0.353,0.478,0.389,0.412,0.356,0.802,0.003,1,0.167,0,0
335,Day'Ron Sharpe,20,BRK,PF,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,1.9,6.2,,sharpda01,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1,3.2,0.772,0.161,0.02,0.0,0.592,0.652,0.333,0.333,,0.286,0.595,1.0,0.195,22,0.143,0,0
336,Jose Alvarado,23,NOP,PG,54,1,15.4,2.4,5.4,0.446,0.6,2.0,0.291,1.8,3.4,0.538,0.5,0.7,1.0,0.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,,alvarjo01,16.4,0.52,0.374,0.18,3.2,10.2,6.6,26.9,4.2,0.8,11.2,18.4,1.0,1.1,2.1,0.121,-0.5,2.4,1.9,0.8,13.6,0.235,0.248,0.099,0.044,0.538,0.609,0.507,0.483,0.462,0.291,0.303,0.969,0.0,0,0.227,1,0
337,Nemanja Bjelica,33,GSW,C,71,0,16.1,2.3,4.8,0.468,0.8,2.1,0.362,1.5,2.7,0.549,0.547,0.8,1.1,0.728,0.9,3.3,4.1,2.2,0.6,0.4,1.2,1.8,6.1,,bjeline01,14.2,0.573,0.436,0.237,6.1,21.5,14.1,19.8,1.8,2.2,18.7,17.8,1.0,2.1,3.0,0.128,-0.9,2.3,1.4,1.0,14.1,0.26,0.26,0.023,0.02,0.549,0.674,0.438,0.5,0.429,0.362,0.689,0.944,0.026,9,0.128,0,0
338,Lamar Stevens,24,CLE,PF,63,13,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,,stevela01,11.3,0.544,0.204,0.235,5.2,12.5,8.9,6.5,1.5,1.6,10.4,17.1,0.4,1.2,1.6,0.078,-3.2,0.3,-2.9,-0.2,9.7,0.373,0.201,0.122,0.088,0.543,0.739,0.266,0.487,0.464,0.277,0.601,1.0,0.11,32,0.569,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3,4.6,0.487,0.464,0.034,0.004,0.53,0.608,0.452,0.556,0.0,0.333,0.657,1.0,0.157,33,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3,3.9,0.497,0.47,0.026,0.0,0.5,0.56,0.423,0.75,,1.0,0.64,1.0,0.172,18,0.0,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3,4.9,0.292,0.667,0.042,0.0,0.542,0.857,0.375,1.0,,,0.846,,0.083,2,,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-3.1,-0.3,4.8,0.522,0.402,0.043,0.011,0.578,0.646,0.541,0.25,0.0,0.0,0.635,,0.152,13,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2.0,-1.7,-3.7,-0.2,4.6,0.487,0.464,0.034,0.004,0.53,0.608,0.452,0.556,0.0,0.333,0.657,1.0,0.157,33,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2.0,-1.7,-3.7,-0.2,3.9,0.497,0.47,0.026,0.0,0.5,0.56,0.423,0.75,,1.0,0.64,1.0,0.172,18,0.0,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2.0,-1.7,-3.7,-0.2,4.9,0.292,0.667,0.042,0.0,0.542,0.857,0.375,1.0,,,0.846,,0.083,2,,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.1,0.521,0.007,0.397,17.1,21.5,19.3,5.9,1.2,2.3,14.1,19.5,0.3,0.4,0.6,0.065,-2.0,-1.7,-3.7,-0.2,4.8,0.522,0.402,0.043,0.011,0.578,0.646,0.541,0.25,0.0,0.0,0.635,,0.152,13,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,12.5,0.527,0.0,0.333,11.6,18.9,15.2,4.6,0.0,2.6,12.7,20.4,0.0,0.0,0.0,0.013,-3.2,-3.5,-6.8,-0.1,4.6,0.487,0.464,0.034,0.004,0.53,0.608,0.452,0.556,0.0,0.333,0.657,1.0,0.157,33,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,12.5,0.527,0.0,0.333,11.6,18.9,15.2,4.6,0.0,2.6,12.7,20.4,0.0,0.0,0.0,0.013,-3.2,-3.5,-6.8,-0.1,3.9,0.497,0.47,0.026,0.0,0.5,0.56,0.423,0.75,,1.0,0.64,1.0,0.172,18,0.0,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,12.5,0.527,0.0,0.333,11.6,18.9,15.2,4.6,0.0,2.6,12.7,20.4,0.0,0.0,0.0,0.013,-3.2,-3.5,-6.8,-0.1,4.9,0.292,0.667,0.042,0.0,0.542,0.857,0.375,1.0,,,0.846,,0.083,2,,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,12.5,0.527,0.0,0.333,11.6,18.9,15.2,4.6,0.0,2.6,12.7,20.4,0.0,0.0,0.0,0.013,-3.2,-3.5,-6.8,-0.1,4.8,0.522,0.402,0.043,0.011,0.578,0.646,0.541,0.25,0.0,0.0,0.635,,0.152,13,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.0,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1.0,0.126,-0.9,-0.8,-1.7,0.0,4.6,0.487,0.464,0.034,0.004,0.53,0.608,0.452,0.556,0.0,0.333,0.657,1.0,0.157,33,0.0,2,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.0,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1.0,0.126,-0.9,-0.8,-1.7,0.0,3.9,0.497,0.47,0.026,0.0,0.5,0.56,0.423,0.75,,1.0,0.64,1.0,0.172,18,0.0,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.0,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1.0,0.126,-0.9,-0.8,-1.7,0.0,4.9,0.292,0.667,0.042,0.0,0.542,0.857,0.375,1.0,,,0.846,,0.083,2,,0,0
339,Tristan Thompson,30,3TM,C,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,,thomptr01,15.0,0.575,0.022,0.522,12.3,20.3,16.3,5.1,1.6,1.6,9.6,14.7,0.6,0.4,1.0,0.126,-0.9,-0.8,-1.7,0.0,4.8,0.522,0.402,0.043,0.011,0.578,0.646,0.541,0.25,0.0,0.0,0.635,,0.152,13,0.0,2,0
340,Quentin Grimes,21,NYK,SG,46,6,17.1,2.1,5.1,0.404,1.6,4.1,0.381,0.5,1.0,0.5,0.557,0.3,0.4,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0,,grimequ01,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2.0,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3,22.1,0.089,0.017,0.021,0.068,0.5,0.714,0.0,0.2,0.438,0.381,0.609,0.958,0.013,3,0.249,0,0
341,Tre Jones,22,SAS,PG,69,11,16.6,2.4,4.9,0.49,0.1,0.7,0.196,2.3,4.2,0.542,0.504,1.0,1.3,0.78,0.4,1.8,2.2,3.4,0.6,0.1,0.7,1.1,6.0,,jonestr01,15.0,0.545,0.15,0.268,2.6,11.6,7.1,27.0,1.8,0.5,10.8,15.6,1.9,0.9,2.9,0.121,-0.9,0.4,-0.5,0.4,9.7,0.307,0.307,0.201,0.035,0.542,0.615,0.5,0.485,0.583,0.196,0.455,0.8,0.006,1,0.451,3,0
342,Alex Len,28,SAC,C,39,10,15.9,2.4,4.5,0.534,0.2,0.5,0.286,2.3,4.0,0.568,0.551,1.1,1.6,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,2.6,6.0,,lenal01,13.1,0.577,0.119,0.358,9.0,19.3,14.1,10.6,1.0,3.5,17.4,17.1,0.4,0.5,0.9,0.07,-3.2,0.3,-2.9,-0.1,6.7,0.409,0.33,0.125,0.006,0.568,0.708,0.448,0.455,0.0,0.286,0.761,0.667,0.17,26,0.238,0,0
343,Kevon Looney,25,GSW,C,82,80,21.1,2.5,4.4,0.571,0.0,0.0,0.0,2.5,4.4,0.573,0.571,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0,,looneke01,15.7,0.586,0.003,0.343,13.5,23.8,18.8,13.2,1.4,2.9,13.8,12.2,3.5,3.2,6.8,0.187,-0.9,1.7,0.9,1.3,4.6,0.541,0.308,0.066,0.082,0.573,0.675,0.554,0.292,0.2,0.0,0.736,,0.239,83,0.0,0,0
344,Austin Rivers,29,DEN,SG,67,18,22.1,2.2,5.2,0.417,1.2,3.4,0.342,1.0,1.8,0.563,0.53,0.5,0.7,0.727,0.3,1.4,1.7,1.3,0.8,0.1,0.8,1.8,6.0,,riverau01,7.2,0.546,0.66,0.126,1.5,6.9,4.3,8.0,1.7,0.4,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,17.9,0.16,0.151,0.02,0.009,0.563,0.75,0.453,0.143,0.0,0.342,0.463,0.848,0.006,2,0.45,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,20.0,0.207,0.116,0.045,0.04,0.444,0.634,0.174,0.333,0.375,0.376,0.75,0.932,0.061,7,0.521,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,15.2,0.311,0.081,0.068,0.081,0.375,0.391,0.167,0.4,0.5,0.294,0.8,0.8,0.095,2,0.353,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,27.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0,0.0,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,-1.1,0.2,17.8,0.146,0.138,0.033,0.016,0.512,0.944,0.176,0.25,0.0,0.415,0.714,0.971,0.041,5,0.598,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1.0,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,20.0,0.207,0.116,0.045,0.04,0.444,0.634,0.174,0.333,0.375,0.376,0.75,0.932,0.061,7,0.521,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1.0,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,15.2,0.311,0.081,0.068,0.081,0.375,0.391,0.167,0.4,0.5,0.294,0.8,0.8,0.095,2,0.353,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1.0,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,27.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0,0.0,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,6.8,0.467,0.459,0.257,1.9,18.5,10.1,11.5,1.0,1.9,17.9,18.3,-0.3,0.1,-0.2,-0.049,-4.8,-0.7,-5.6,-0.2,17.8,0.146,0.138,0.033,0.016,0.512,0.944,0.176,0.25,0.0,0.415,0.714,0.971,0.041,5,0.598,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,-13.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.342,-12.6,-7.8,-20.4,0.0,20.0,0.207,0.116,0.045,0.04,0.444,0.634,0.174,0.333,0.375,0.376,0.75,0.932,0.061,7,0.521,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,-13.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.342,-12.6,-7.8,-20.4,0.0,15.2,0.311,0.081,0.068,0.081,0.375,0.391,0.167,0.4,0.5,0.294,0.8,0.8,0.095,2,0.353,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,-13.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.342,-12.6,-7.8,-20.4,0.0,27.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0,0.0,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,-13.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,-0.342,-12.6,-7.8,-20.4,0.0,17.8,0.146,0.138,0.033,0.016,0.512,0.944,0.176,0.25,0.0,0.415,0.714,0.971,0.041,5,0.598,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,20.0,0.207,0.116,0.045,0.04,0.444,0.634,0.174,0.333,0.375,0.376,0.75,0.932,0.061,7,0.521,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,15.2,0.311,0.081,0.068,0.081,0.375,0.391,0.167,0.4,0.5,0.294,0.8,0.8,0.095,2,0.353,1,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,27.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0,0.0,0,0
345,Danuel House Jr.,28,3TM,SF,42,7,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,,houseda01,12.5,0.61,0.667,0.317,3.2,11.7,7.6,7.0,1.6,2.2,9.7,13.8,0.7,0.6,1.3,0.125,0.5,0.7,1.2,0.4,17.8,0.146,0.138,0.033,0.016,0.512,0.944,0.176,0.25,0.0,0.415,0.714,0.971,0.041,5,0.598,0,0
346,Kessler Edwards,21,BRK,SF,48,23,20.6,2.3,5.6,0.412,1.0,2.8,0.353,1.3,2.7,0.473,0.502,0.3,0.4,0.842,0.9,2.7,3.6,0.6,0.6,0.5,0.9,1.8,5.9,,edwarke02,8.3,0.516,0.509,0.071,5.0,13.8,9.5,4.1,1.4,2.2,13.2,13.8,-0.2,0.9,0.6,0.031,-3.1,-0.8,-3.8,-0.5,15.4,0.266,0.116,0.071,0.037,0.473,0.493,0.387,0.526,0.5,0.353,0.645,1.0,0.094,18,0.456,1,0
347,Danny Green,34,PHI,SF,62,28,21.8,2.0,5.2,0.394,1.7,4.4,0.38,0.4,0.8,0.469,0.555,0.2,0.2,0.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,1.7,5.9,,greenda02,9.5,0.561,0.847,0.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5,21.8,0.069,0.047,0.019,0.019,0.469,0.682,0.2,0.5,0.333,0.38,0.87,0.922,0.003,1,0.487,1,0
348,Kira Lewis Jr.,20,NOP,PG,24,0,14.2,2.5,6.1,0.404,0.5,2.4,0.224,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,,lewiski01,9.8,0.466,0.397,0.082,2.9,10.0,6.3,21.7,1.6,0.3,14.7,22.3,-0.3,0.2,-0.1,-0.017,-2.8,-1.2,-4.0,-0.2,14.5,0.247,0.171,0.103,0.062,0.523,0.694,0.4,0.333,0.333,0.224,0.435,0.846,0.027,3,0.224,3,0
349,Bismack Biyombo,29,PHO,C,36,3,14.1,2.4,4.0,0.593,0.0,0.0,,2.4,4.0,0.593,0.593,1.1,2.0,0.535,1.8,2.9,4.6,0.6,0.3,0.7,0.7,1.9,5.8,,biyombi01,17.3,0.596,0.0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1,4.3,0.517,0.393,0.083,0.007,0.593,0.747,0.474,0.25,0.0,,0.744,,0.234,34,,0,0
350,Carsen Edwards,23,DET,SG,4,0,19.8,2.3,7.5,0.3,1.0,4.0,0.25,1.3,3.5,0.357,0.367,0.3,0.3,1.0,0.5,1.0,1.5,3.5,0.5,0.0,1.3,1.0,5.8,,edwarca01,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,-0.1,0.0,-0.1,-0.075,-6.0,-3.4,-9.3,-0.1,17.6,0.233,0.067,0.1,0.067,0.357,0.286,0.0,0.333,1.0,0.25,0.4,0.25,0.0,0,0.063,0,0
351,CJ Elleby,21,POR,SF,58,28,20.2,2.1,5.3,0.393,0.6,2.2,0.294,1.4,3.1,0.462,0.453,1.0,1.4,0.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,2.0,5.8,,ellebcj01,9.2,0.491,0.409,0.273,6.0,15.6,10.6,10.6,1.5,1.6,14.0,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1.0,13.3,0.312,0.169,0.075,0.036,0.462,0.615,0.231,0.478,0.182,0.294,0.631,0.973,0.036,10,0.317,1,0
352,Luka Garza,23,DET,C,32,5,12.2,2.1,4.6,0.449,0.5,1.5,0.327,1.6,3.1,0.51,0.503,1.2,1.9,0.623,1.8,1.3,3.1,0.6,0.3,0.2,0.6,1.7,5.8,,garzalu01,15.6,0.535,0.333,0.415,15.3,12.3,13.9,8.3,1.1,1.4,9.4,21.1,0.5,0.2,0.8,0.093,-0.5,-2.0,-2.5,-0.1,12.7,0.293,0.218,0.068,0.088,0.51,0.674,0.5,0.2,0.231,0.327,0.52,1.0,0.027,4,0.061,0,0
353,Xavier Moon,27,LAC,SG,10,0,13.7,2.5,5.1,0.49,0.5,1.4,0.357,2.0,3.7,0.541,0.539,0.3,0.5,0.6,0.2,1.2,1.4,2.4,0.7,0.3,0.6,0.9,5.8,,moonxa01,16.2,0.545,0.275,0.098,1.6,9.0,5.4,27.0,2.5,1.9,10.1,19.0,0.2,0.2,0.3,0.121,-1.1,1.0,-0.1,0.1,16.4,0.098,0.137,0.176,0.314,0.541,0.4,0.286,0.556,0.688,0.357,0.15,0.6,0.0,0,0.071,0,0
